0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
2014.0,1.0,1.0,41.0,44.42,50.0,0.0,0.0,41.0,47.120000000000005,55.94,0.0,0.0,39.92,47.120000000000005,57.02,0.0,0.0,48.92,56.48,69.08,0.0,0.0,41.0,55.94,64.04,0.0,160.0,33.08,41.36,44.96,0.0,41.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,33.08,37.94,39.02,18.14,25.52,33.08,17.240000000000002,23.54,33.98,31.1,35.6,42.08
2014.0,1.0,2.0,41.0,47.120000000000005,55.94,0.0,0.0,39.92,47.120000000000005,57.02,0.0,0.0,48.92,56.48,69.08,0.0,0.0,41.0,55.94,64.04,0.0,160.0,33.08,41.36,44.96,0.0,41.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,18.14,25.52,33.08,17.240000000000002,23.54,33.98,31.1,35.6,42.08,11.12,41.18,48.92
2014.0,1.0,3.0,39.92,47.120000000000005,57.02,0.0,0.0,48.92,56.48,69.08,0.0,0.0,41.0,55.94,64.04,0.0,160.0,33.08,41.36,44.96,0.0,41.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,17.240000000000002,23.54,33.98,31.1,35.6,42.08,11.12,41.18,48.92,6.259999999999998,13.64,21.2
2014.0,1.0,4.0,48.92,56.48,69.08,0.0,0.0,41.0,55.94,64.04,0.0,160.0,33.08,41.36,44.96,0.0,41.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,31.1,35.6,42.08,11.12,41.18,48.92,6.259999999999998,13.64,21.2,13.1,19.94,31.1
2014.0,1.0,5.0,41.0,55.94,64.04,0.0,160.0,33.08,41.36,44.96,0.0,41.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,0.0,0.0,31.1,35.6,42.08,11.12,41.18,48.92,6.259999999999998,13.64,21.2,13.1,19.94,31.1,29.12,32.72,41.0
2014.0,1.0,6.0,33.08,41.36,44.96,0.0,41.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,0.0,0.0,31.1,35.6,42.08,0.0,28.0,11.12,41.18,48.92,6.259999999999998,13.64,21.2,13.1,19.94,31.1,29.12,32.72,41.0,28.22,34.16,39.02
2014.0,1.0,7.0,29.12,32.36,33.98,15.0,208.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,0.0,0.0,31.1,35.6,42.08,0.0,28.0,11.12,41.18,48.92,0.0,33.0,6.259999999999998,13.64,21.2,13.1,19.94,31.1,29.12,32.72,41.0,28.22,34.16,39.02,37.04,42.260000000000005,57.92
2014.0,1.0,8.0,32.0,34.34,37.94,0.0,175.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,0.0,0.0,31.1,35.6,42.08,0.0,28.0,11.12,41.18,48.92,0.0,33.0,6.259999999999998,13.64,21.2,0.0,0.0,13.1,19.94,31.1,29.12,32.72,41.0,28.22,34.16,39.02,37.04,42.260000000000005,57.92,35.96,50.18,53.96
2014.0,1.0,9.0,31.1,35.78,39.92,23.0,89.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,0.0,0.0,31.1,35.6,42.08,0.0,28.0,11.12,41.18,48.92,0.0,33.0,6.259999999999998,13.64,21.2,0.0,0.0,13.1,19.94,31.1,0.0,0.0,29.12,32.72,41.0,28.22,34.16,39.02,37.04,42.260000000000005,57.92,35.96,50.18,53.96,32.0,43.34,60.98
2014.0,1.0,10.0,25.16,34.16,42.98,0.0,0.0,27.14,31.82,35.06,0.0,0.0,25.16,33.62,44.96,0.0,0.0,33.98,37.94,42.08,0.0,117.0,33.08,40.64,51.08,0.0,0.0,33.08,36.86,39.02,0.0,0.0,35.06,36.68,39.92,0.0,5.0,32.0,37.76,44.06,0.0,0.0,30.2,41.18,60.98,0.0,0.0,44.06,50.72,60.08,0.0,0.0,51.08,58.64,71.96,0.0,0.0,57.02,65.66,71.96,0.0,61.0,41.0,59.36,64.04,0.0,216.0,26.24,39.74,42.98,0.0,0.0,22.1,27.86,33.08,0.0,0.0,27.14,33.62,44.96,0.0,0.0,30.2,38.12,50.0,0.0,0.0,30.2,40.82,57.02,0.0,0.0,42.08,46.94,51.08,0.0,333.0,35.06,43.52,48.02,0.0,0.0,31.1,37.94,48.92,0.0,0.0,30.2,37.04,48.02,0.0,0.0,33.08,37.94,39.02,48.0,86.0,18.14,25.52,33.08,0.0,0.0,17.240000000000002,23.54,33.98,0.0,0.0,31.1,35.6,42.08,0.0,28.0,11.12,41.18,48.92,0.0,33.0,6.259999999999998,13.64,21.2,0.0,0.0,13.1,19.94,31.1,0.0,0.0,29.12,32.72,41.0,0.0,0.0,28.22,34.16,39.02,37.04,42.260000000000005,57.92,35.96,50.18,53.96,32.0,43.34,60.98,41.0,50.0,53.96
