ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USW00094789,1948,8,WT16,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00094789,1948,9,TMAX,256,,,X,250,,,X,244,,,X,256,,,X,261,,,X,256,,,X,261,,,X,261,,,X,278,,,X,233,,,X,250,,,X,272,,,X,278,,,X,272,,,X,233,,,X,217,,,X,217,,,X,300,,,X,278,,,X,267,,,X,233,,,X,217,,,X,211,,,X,189,,,X,217,,,X,228,,,X,261,,,X,278,,,X,278,,,X,239,,,X,-9999,,,
USW00094789,1948,9,TMIN,144,,,X,150,,,X,183,,,X,172,,,X,183,,,X,167,,,X,178,,,X,189,,,X,211,,,X,172,,,X,161,,,X,178,,,X,200,,,X,172,,,X,133,,,X,117,,,X,106,,,X,178,,,X,189,,,X,194,,,X,139,,,X,100,,,X,100,,,X,128,,,X,122,,,X,100,,,X,94,,,X,128,,,X,139,,,X,167,,,X,-9999,,,
USW00094789,1948,9,PRCP,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,20,,,X,241,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,T,,X,0,,,X,28,,,X,0,T,,X,0,T,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,104,,,X,-9999,,,
USW00094789,1948,9,SNOW,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,-9999,,,
USW00094789,1948,9,SNWD,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,-9999,,,
USW00094789,1948,9,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,-9999,,,
USW00094789,1948,9,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00094789,1948,9,WT07,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00094789,1948,9,WT08,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,
USW00094789,1948,9,WT16,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,
USW00094789,1948,10,TMAX,256,,,X,261,,,X,217,,,X,167,,,X,139,,,X,206,,,X,222,,,X,189,,,X,178,,,X,211,,,X,183,,,X,194,,,X,183,,,X,161,,,X,167,,,X,172,,,X,194,,,X,172,,,X,100,,,X,111,,,X,122,,,X,139,,,X,156,,,X,111,,,X,122,,,X,200,,,X,189,,,X,178,,,X,200,,,X,178,,,X,200,,,X
USW00094789,1948,10,TMIN,167,,,X,161,,,X,100,,,X,67,,,X,100,,,X,89,,,X,139,,,X,144,,,X,111,,,X,117,,,X,156,,,X,122,,,X,100,,,X,89,,,X,89,,,X,56,,,X,133,,,X,33,,,X,6,,,X,56,,,X,28,,,X,39,,,X,61,,,X,78,,,X,83,,,X,94,,,X,67,,,X,61,,,X,78,,,X,50,,,X,67,,,X
USW00094789,1948,10,PRCP,0,,,X,0,,,X,0,,,X,0,,,X,15,,,X,25,,,X,5,,,X,155,,,X,0,,,X,0,T,,X,46,,,X,0,,,X,0,T,,X,3,,,X,0,,,X,0,,,X,0,,,X,36,,,X,0,,,X,25,,,X,0,,,X,0,,,X,0,T,,X,135,,,X,43,,,X,0,T,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X
USW00094789,1948,10,SNOW,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X
USW00094789,1948,10,SNWD,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X
USW00094789,1948,10,WT01,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,
USW00094789,1948,10,WT08,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X
USW00094789,1948,10,WT16,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00094789,1948,11,TMAX,172,,,X,128,,,X,156,,,X,167,,,X,183,,,X,189,,,X,183,,,X,156,,,X,172,,,X,178,,,X,128,,,X,133,,,X,144,,,X,111,,,X,144,,,X,128,,,X,156,,,X,167,,,X,167,,,X,206,,,X,133,,,X,111,,,X,122,,,X,117,,,X,117,,,X,117,,,X,156,,,X,83,,,X,56,,,X,72,,,X,-9999,,,
USW00094789,1948,11,TMIN,100,,,X,56,,,X,56,,,X,139,,,X,139,,,X,150,,,X,94,,,X,67,,,X,67,,,X,111,,,X,61,,,X,61,,,X,72,,,X,44,,,X,56,,,X,56,,,X,72,,,X,44,,,X,17,,,X,106,,,X,67,,,X,61,,,X,72,,,X,56,,,X,39,,,X,17,,,X,72,,,X,28,,,X,6,,,X,-6,,,X,-9999,,,
USW00094789,1948,11,PRCP,0,,,X,0,,,X,18,,,X,41,,,X,0,T,,X,0,T,,X,94,,,X,0,,,X,0,T,,X,251,,,X,0,,,X,0,,,X,36,,,X,0,,,X,0,,,X,0,,,X,5,,,X,0,,,X,46,,,X,137,,,X,0,,,X,23,,,X,3,,,X,0,T,,X,0,,,X,0,,,X,135,,,X,5,,,X,175,,,X,0,,,X,-9999,,,
USW00094789,1948,11,SNOW,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,T,,X,0,,,X,-9999,,,
USW00094789,1948,11,SNWD,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,-9999,,,
USW00094789,1948,11,WT01,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00094789,1948,11,WT04,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,
USW00094789,1948,11,WT08,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,-9999,,,
USW00094789,1948,11,WT16,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,
USW00094789,1948,11,WT18,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,
USW00094789,1948,12,TMAX,106,,,X,83,,,X,106,,,X,122,,,X,133,,,X,133,,,X,122,,,X,133,,,X,56,,,X,56,,,X,61,,,X,111,,,X,144,,,X,111,,,X,17,,,X,56,,,X,72,,,X,28,,,X,-6,,,X,0,,,X,44,,,X,61,,,X,33,,,X,-11,,,X,-44,,,X,-67,,,X,-6,,,X,44,,,X,100,,,X,133,,,X,100,,,X
USW00094789,1948,12,TMIN,22,,,X,-6,,,X,33,,,X,56,,,X,33,,,X,67,,,X,39,,,X,44,,,X,0,,,X,11,,,X,-22,,,X,28,,,X,67,,,X,11,,,X,-22,,,X,11,,,X,11,,,X,-22,,,X,-33,,,X,-56,,,X,-67,,,X,-28,,,X,-22,,,X,-94,,,X,-117,,,X,-122,,,X,-133,,,X,-61,,,X,-28,,,X,83,,,X,-39,,,X
USW00094789,1948,12,PRCP,0,,,X,0,,,X,48,,,X,53,,,X,0,,,X,15,,,X,0,T,,X,0,T,,X,0,,,X,0,,,X,0,,,X,13,,,X,0,,,X,0,,,X,132,,,X,76,,,X,3,,,X,0,,,X,409,,,X,0,T,,X,0,T,,X,0,,,X,0,,,X,0,,,X,5,,,X,0,T,,X,0,,,X,0,,,X,56,,,X,239,,,X,488,,,X
USW00094789,1948,12,SNOW,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,56,,,X,0,,,X,0,,,X,0,,,X,457,,,X,0,T,,X,0,T,,X,0,,,X,0,,,X,0,,,X,5,,,X,0,T,,X,0,,,X,0,,,X,0,,,X,0,,,X,51,,,X
USW00094789,1948,12,SNWD,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,0,,,X,25,,,X,0,,,X,0,,,X,0,,,X,457,,,X,330,,,X,254,,,X,229,,,X,203,,,X,152,,,X,178,,,X,178,,,X,178,,,X,152,,,X,0,T,,X,0,,,X,51,,,X
USW00094789,1948,12,WT01,1,,,X,-9999,,,,1,,,X,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X
USW00094789,1948,12,WT04,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X
USW00094789,1948,12,WT06,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X
USW00094789,1948,12,WT08,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,-9999,,,,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,1,,,X,1,,,X
USW00094789,1948,12,WT09,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00094789,1948,12,WT16,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,1,,,X
