ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USW00012960,1969,6,WDFG,-9999,,,,-9999,,,,113,W,,X,68,W,,X,23,W,,X,135,W,,X,135,W,,X,-9999,,,,248,W,,X,135,W,,X,135,W,,X,90,W,,X,113,W,,X,45,W,,X,338,W,,X,68,W,,X,113,W,,X,135,W,,X,225,W,,X,180,W,,X,180,W,,X,203,W,,X,158,W,,X,180,W,,X,180,W,,X,180,W,,X,135,W,,X,158,W,,X,113,W,,X,113,W,,X,-9999,,,
USW00012960,1969,6,WSF1,67,,,X,63,,,X,67,,,X,67,,,X,40,,,X,40,,,X,67,,,X,40,,,X,40,,,X,63,,,X,80,,,X,67,,,X,67,,,X,36,,,X,67,,,X,54,,,X,58,,,X,63,,,X,45,,,X,58,,,X,63,,,X,72,,,X,80,,,X,76,,,X,80,,,X,94,,,X,76,,,X,72,,,X,63,,,X,54,,,X,-9999,,,
USW00012960,1969,6,WSFG,-9999,,,,-9999,,,,98,,,X,103,,,X,67,,,X,46,,,X,77,,,X,-9999,,,,46,,,X,77,,,X,93,,,X,93,,,X,77,,,X,46,,,X,87,,,X,67,,,X,77,,,X,72,,,X,72,,,X,72,,,X,87,,,X,103,,,X,108,,,X,113,,,X,123,,,X,129,,,X,103,,,X,98,,,X,87,,,X,77,,,X,-9999,,,
USW00012960,1969,6,WT01,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,X,1,,,X,1,,,X,1,,,X,1,,,0,1,,,X,1,,,0,1,,,0,-9999,,,,1,,,0,1,,,X,1,,,X,1,,,X,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,0,1,,,X,-9999,,,
USW00012960,1969,6,WT02,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00012960,1969,6,WT03,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00012960,1969,6,WT08,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,1,,,0,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,-9999,,,
USW00012960,1969,6,WT16,-9999,,,,1,,,X,1,,,X,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,X,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USW00012960,1969,7,TMAX,367,,,0,367,,,0,367,,,0,372,,,0,339,,,0,350,,,0,356,,,0,361,,,0,378,,,0,367,,,0,289,,,0,356,,,0,378,,,0,378,,,0,383,,,0,333,,,0,333,,,0,356,,,0,350,,,0,322,,,0,339,,,0,317,,,0,344,,,0,367,,,0,361,,,0,356,,,0,356,,,0,361,,,0,372,,,0,361,,,0,339,,,0
USW00012960,1969,7,TMIN,239,,,0,222,,,0,222,,,0,217,,,0,222,,,0,233,,,0,244,,,0,228,,,0,222,,,0,233,,,0,239,,,0,228,,,0,228,,,0,211,,,0,200,,,0,206,,,0,222,,,0,228,,,0,228,,,0,228,,,0,222,,,0,222,,,0,239,,,0,244,,,0,244,,,0,233,,,0,233,,,0,250,,,0,233,,,0,217,,,0,228,,,0
