YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21
1952,6,16,,,,,,,,,1348.0,0.0,,,,,0.0,0.0,,91.03999999999999,73.94,,,,,,158.0,,,,,103.0,-9999.0,,1.0,,,,-9999.0,-9999.0,,,,,,1.0,,
1952,6,17,,,,,,,,,1430.0,0.0,,,,,0.0,0.0,,91.03999999999999,77.0,,,,,,180.0,,,,,98.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,1.0,,
1952,6,18,,,,,,,,,1112.0,8.0,,,,,0.0,0.0,,91.03999999999999,75.92,,,,,,158.0,,,,,85.0,-9999.0,,1.0,,,,-9999.0,-9999.0,,,,,,1.0,,
1952,6,19,,,,,,,,,1712.0,0.0,,,,,0.0,0.0,,91.94,73.94,,,,,,360.0,,,,,80.0,-9999.0,,1.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,20,,,,,,,,,1700.0,0.0,,,,,0.0,0.0,,91.94,73.94,,,,,,135.0,,,,,80.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,21,,,,,,,,,912.0,0.0,,,,,0.0,0.0,,91.03999999999999,80.96,,,,,,135.0,,,,,130.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,22,,,,,,,,,1018.0,137.0,,,,,0.0,0.0,,91.03999999999999,73.04,,,,,,135.0,,,,,98.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,1.0,,
1952,6,23,,,,,,,,,1106.0,0.0,,,,,0.0,0.0,,91.03999999999999,73.94,,,,,,158.0,,,,,67.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,24,,,,,,,,,1524.0,0.0,,,,,0.0,0.0,,91.94,78.98,,,,,,135.0,,,,,67.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,1.0,,
1952,6,25,,,,,,,,,1436.0,0.0,,,,,0.0,0.0,,93.02,75.02,,,,,,135.0,,,,,80.0,1.0,,-9999.0,,,,-9999.0,1.0,,,,,,-9999.0,,
1952,6,26,,,,,,,,,1612.0,0.0,,,,,0.0,0.0,,93.91999999999999,73.94,,,,,,113.0,,,,,85.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,27,,,,,,,,,1700.0,81.0,,,,,0.0,0.0,,89.96000000000001,75.02,,,,,,360.0,,,,,125.0,1.0,,-9999.0,,,,-9999.0,1.0,,,,,,1.0,,
1952,6,28,,,,,,,,,906.0,0.0,,,,,0.0,0.0,,93.02,73.04,,,,,,113.0,,,,,80.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,29,,,,,,,,,912.0,0.0,,,,,0.0,0.0,,91.94,77.0,,,,,,158.0,,,,,76.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,30,,,,,,,,,1054.0,0.0,,,,,0.0,0.0,,91.94,75.02,,,,,,68.0,,,,,80.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,6,31,,,,,,,,,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,,,,,-9999.0,,,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,-9999.0,,,,,,-9999.0,,
1952,7,1,,,,,,,,,1224.0,0.0,,,,,0.0,0.0,,96.08000000000001,73.94,,,,,,135.0,,,,,76.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,2,,,,,,,,,1230.0,188.0,,,,,0.0,0.0,,89.96000000000001,75.02,,,,,,158.0,,,,,116.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,3,,,,,,,,,0.0,1146.0,,,,,0.0,0.0,,84.91999999999999,71.96,,,,,,68.0,,,,,89.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,4,,,,,,,,,1606.0,86.0,,,,,0.0,0.0,,89.06,73.04,,,,,,135.0,,,,,143.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,5,,,,,,,,,1418.0,0.0,,,,,0.0,0.0,,89.96000000000001,71.96,,,,,,113.0,,,,,80.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,6,,,,,,,,,1500.0,20.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,158.0,,,,,98.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,7,,,,,,,,,1100.0,3.0,,,,,0.0,0.0,,89.06,73.94,,,,,,135.0,,,,,72.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,8,,,,,,,,,736.0,0.0,,,,,0.0,0.0,,91.94,78.08,,,,,,135.0,,,,,85.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,9,,,,,,,,,1030.0,0.0,,,,,0.0,0.0,,91.03999999999999,78.08,,,,,,135.0,,,,,85.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,10,,,,,,,,,1424.0,0.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,135.0,,,,,76.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,11,,,,,,,,,1524.0,18.0,,,,,0.0,0.0,,91.94,78.98,,,,,,45.0,,,,,112.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,12,,,,,,,,,1900.0,53.0,,,,,0.0,0.0,,91.03999999999999,78.98,,,,,,68.0,,,,,125.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,13,,,,,,,,,2224.0,140.0,,,,,0.0,0.0,,89.96000000000001,75.92,,,,,,113.0,,,,,152.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,14,,,,,,,,,642.0,18.0,,,,,0.0,0.0,,89.06,78.98,,,,,,135.0,,,,,130.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,15,,,,,,,,,1406.0,0.0,,,,,0.0,0.0,,89.06,80.06,,,,,,113.0,,,,,125.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,16,,,,,,,,,1606.0,46.0,,,,,0.0,0.0,,89.96000000000001,78.98,,,,,,90.0,,,,,134.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,17,,,,,,,,,406.0,79.0,,,,,0.0,0.0,,84.91999999999999,73.94,,,,,,113.0,,,,,116.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,18,,,,,,,,,936.0,0.0,,,,,0.0,0.0,,89.96000000000001,80.96,,,,,,90.0,,,,,112.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,19,,,,,,,,,1406.0,0.0,,,,,0.0,0.0,,91.03999999999999,80.96,,,,,,45.0,,,,,72.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,20,,,,,,,,,1918.0,0.0,,,,,0.0,0.0,,91.94,75.02,,,,,,135.0,,,,,89.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,21,,,,,,,,,1430.0,0.0,,,,,0.0,0.0,,91.94,73.94,,,,,,158.0,,,,,76.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,22,,,,,,,,,1418.0,0.0,,,,,0.0,0.0,,93.02,77.0,,,,,,180.0,,,,,76.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,23,,,,,,,,,1512.0,0.0,,,,,0.0,0.0,,91.94,75.02,,,,,,135.0,,,,,76.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,24,,,,,,,,,1736.0,10.0,,,,,0.0,0.0,,91.03999999999999,77.0,,,,,,135.0,,,,,98.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,25,,,,,,,,,248.0,0.0,,,,,0.0,0.0,,93.91999999999999,75.92,,,,,,113.0,,,,,89.0,,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,7,26,,,,,,,,,1306.0,0.0,,,,,0.0,0.0,,91.94,73.94,,,,,,113.0,,,,,76.0,,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1952,7,27,,,,,,,,,2312.0,0.0,,,,,0.0,0.0,,91.94,75.92,,,,,,135.0,,,,,85.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,28,,,,,,,,,1054.0,5.0,,,,,0.0,0.0,,87.08000000000001,78.08,,,,,,68.0,,,,,58.0,,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,7,29,,,,,,,,,1336.0,0.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,135.0,,,,,76.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,30,,,,,,,,,2006.0,3.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,135.0,,,,,103.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,7,31,,,,,,,,,1348.0,0.0,,,,,0.0,0.0,,91.94,75.92,,,,,,135.0,,,,,85.0,,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,8,1,,,,,,,,,2218.0,94.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,203.0,,,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,2,,,,,,,,,1218.0,10.0,,,,,0.0,0.0,,89.06,73.04,,,,,,135.0,,,,,76.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,3,,,,,,,,,1300.0,58.0,,,,,0.0,0.0,,89.06,73.94,,,,,,225.0,,,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,4,,,,,,,,,300.0,259.0,,,,,0.0,0.0,,84.02,73.04,,,,,,180.0,,,,,116.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,5,,,,,,,,,1324.0,0.0,,,,,0.0,0.0,,91.03999999999999,71.96,,,,,,158.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,8,6,,,,,,,,,1606.0,0.0,,,,,0.0,0.0,,91.94,77.0,,,,,,135.0,,,,,72.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,8,7,,,,,,,,,1048.0,0.0,,,,,0.0,0.0,,91.03999999999999,77.0,,,,,,113.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,8,,,,,,,,,424.0,0.0,,,,,0.0,0.0,,91.94,75.02,,,,,,203.0,,,,,112.0,-9999.0,,1.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,9,,,,,,,,,1436.0,0.0,,,,,0.0,0.0,,91.94,75.02,,,,,,158.0,,,,,116.0,-9999.0,,1.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,10,,,,,,,,,1424.0,41.0,,,,,0.0,0.0,,93.02,73.94,,,,,,225.0,,,,,125.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,11,,,,,,,,,1730.0,0.0,,,,,0.0,0.0,,93.02,73.04,,,,,,45.0,,,,,85.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,12,,,,,,,,,1518.0,18.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,270.0,,,,,80.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,13,,,,,,,,,906.0,0.0,,,,,0.0,0.0,,93.02,78.98,,,,,,135.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,14,,,,,,,,,1354.0,0.0,,,,,0.0,0.0,,93.91999999999999,78.08,,,,,,113.0,,,,,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,8,15,,,,,,,,,1342.0,168.0,,,,,0.0,0.0,,91.94,75.02,,,,,,360.0,,,,,112.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,16,,,,,,,,,1318.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.92,,,,,,203.0,,,,,80.0,-9999.0,,1.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,17,,,,,,,,,1454.0,8.0,,,,,0.0,0.0,,89.96000000000001,73.94,,,,,,180.0,,,,,72.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,18,,,,,,,,,1500.0,0.0,,,,,0.0,0.0,,91.03999999999999,73.94,,,,,,203.0,,,,,103.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,8,19,,,,,,,,,1506.0,0.0,,,,,0.0,0.0,,95.0,73.94,,,,,,135.0,,,,,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,20,,,,,,,,,1618.0,241.0,,,,,0.0,0.0,,95.0,73.94,,,,,,90.0,,,,,98.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,21,,,,,,,,,1430.0,0.0,,,,,0.0,0.0,,91.94,77.0,,,,,,113.0,,,,,67.0,1.0,,1.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,22,,,,,,,,,1442.0,79.0,,,,,0.0,0.0,,89.96000000000001,75.92,,,,,,293.0,,,,,89.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,23,,,,,,,,,1518.0,43.0,,,,,0.0,0.0,,91.94,75.92,,,,,,23.0,,,,,107.0,-9999.0,,1.0,,,,,1.0,,,,,,1.0,,
1952,8,24,,,,,,,,,1418.0,3.0,,,,,0.0,0.0,,91.94,75.02,,,,,,180.0,,,,,125.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,25,,,,,,,,,1212.0,0.0,,,,,0.0,0.0,,91.03999999999999,73.94,,,,,,180.0,,,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,26,,,,,,,,,1242.0,20.0,,,,,0.0,0.0,,89.96000000000001,73.94,,,,,,23.0,,,,,103.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,27,,,,,,,,,1712.0,0.0,,,,,0.0,0.0,,91.94,73.94,,,,,,90.0,,,,,72.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,28,,,,,,,,,1424.0,0.0,,,,,0.0,0.0,,91.94,77.0,,,,,,158.0,,,,,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,8,29,,,,,,,,,1436.0,0.0,,,,,0.0,0.0,,95.0,75.02,,,,,,315.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,8,30,,,,,,,,,1454.0,107.0,,,,,0.0,0.0,,91.94,75.02,,,,,,203.0,,,,,121.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,8,31,,,,,,,,,1900.0,104.0,,,,,0.0,0.0,,91.94,75.02,,,,,,135.0,,,,,94.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,1,,,,,,,,,1306.0,0.0,,,,,0.0,0.0,,91.94,78.98,,,,,,113.0,,,,,63.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,2,,,,,,,,,1324.0,0.0,,,,,0.0,0.0,,91.94,80.96,,,,,,68.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,9,3,,,,,,,,,1512.0,0.0,,,,,0.0,0.0,,93.02,78.08,,,,,,90.0,,,,,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,9,4,,,,,,,,,1248.0,0.0,,,,,0.0,0.0,,93.02,75.92,,,,,,90.0,,,,,72.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,9,5,,,,,,,,,1806.0,0.0,,,,,0.0,0.0,,93.02,75.92,,,,,,68.0,,,,,107.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,6,,,,,,,,,1424.0,5.0,,,,,0.0,0.0,,91.03999999999999,75.92,,,,,,90.0,,,,,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,7,,,,,,,,,1200.0,8.0,,,,,0.0,0.0,,89.96000000000001,75.92,,,,,,113.0,,,,,116.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,8,,,,,,,,,1000.0,3.0,,,,,0.0,0.0,,82.94,78.08,,,,,,135.0,,,,,112.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,9,,,,,,,,,2000.0,25.0,,,,,0.0,0.0,,87.98,73.04,,,,,,68.0,,,,,89.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,10,,,,,,,,,1430.0,23.0,,,,,0.0,0.0,,89.06,71.96,,,,,,113.0,,,,,63.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,11,,,,,,,,,800.0,173.0,,,,,0.0,0.0,,84.02,73.04,,,,,,180.0,,,,,143.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,12,,,,,,,,,1042.0,20.0,,,,,0.0,0.0,,87.98,80.96,,,,,,113.0,,,,,107.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,13,,,,,,,,,1042.0,0.0,,,,,0.0,0.0,,91.03999999999999,80.06,,,,,,113.0,,,,,94.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,14,,,,,,,,,1254.0,5.0,,,,,0.0,0.0,,89.06,75.02,,,,,,68.0,,,,,85.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,15,,,,,,,,,1106.0,0.0,,,,,0.0,0.0,,89.06,73.94,,,,,,68.0,,,,,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,16,,,,,,,,,1206.0,0.0,,,,,0.0,0.0,,89.06,73.04,,,,,,68.0,,,,,67.0,-9999.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1952,9,17,,,,,,,,,348.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.02,,,,,,158.0,,,,,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,18,,,,,,,,,54.0,483.0,,,,,0.0,0.0,,86.0,71.06,,,,,,113.0,,,,,116.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,19,,,,,,,,,2042.0,140.0,,,,,0.0,0.0,,89.96000000000001,73.94,,,,,,180.0,,,,,112.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,20,,,,,,,,,1018.0,64.0,,,,,0.0,0.0,,86.0,73.94,,,,,,158.0,,,,,121.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,21,,,,,,,,,1106.0,0.0,,,,,0.0,0.0,,89.96000000000001,80.06,,,,,,158.0,,,,,85.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,9,22,,,,,,,,,1600.0,0.0,,,,,0.0,0.0,,89.06,77.0,,,,,,135.0,,,,,85.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,23,,,,,,,,,1300.0,0.0,,,,,0.0,0.0,,89.96000000000001,75.02,,,,,,135.0,,,,,63.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,9,24,,,,,,,,,1624.0,0.0,,,,,0.0,0.0,,89.06,75.02,,,,,,135.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,9,25,,,,,,,,,1212.0,3.0,,,,,0.0,0.0,,89.06,75.02,,,,,,158.0,,,,,76.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,26,,,,,,,,,1542.0,3.0,,,,,0.0,0.0,,93.91999999999999,75.02,,,,,,270.0,,,,,89.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,9,27,,,,,,,,,1912.0,160.0,,,,,0.0,0.0,,91.03999999999999,75.02,,,,,,225.0,,,,,85.0,1.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,9,28,,,,,,,,,1518.0,0.0,,,,,0.0,0.0,,93.02,73.94,,,,,,270.0,,,,,72.0,-9999.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1952,9,29,,,,,,,,,1642.0,0.0,,,,,0.0,0.0,,93.02,77.0,,,,,,248.0,,,,,76.0,1.0,,1.0,,,,,1.0,,,,,,-9999.0,,
1952,9,30,,,,,,,,,1724.0,25.0,,,,,0.0,0.0,,93.02,75.92,,,,,,113.0,,,,,85.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,
1952,9,31,,,,,,,,,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,,,,,-9999.0,,,,,-9999.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,-9999.0,,
1952,10,1,,,,,,,,,1748.0,851.0,,,,,0.0,0.0,,89.06,73.04,,,,,,68.0,,,,,67.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,
1952,10,2,,,,,,,,,1800.0,130.0,,,,,0.0,0.0,,87.08000000000001,71.96,,,,,,45.0,,,,,72.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,3,,,,,,,,,1218.0,104.0,,,,,0.0,0.0,,84.91999999999999,73.04,,,,,,23.0,,,,,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,4,,,,,,,,,1224.0,269.0,,,,,0.0,0.0,,82.04,73.04,,,,,,68.0,,,,,67.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,5,,,,,,,,,1518.0,833.0,,,,,0.0,0.0,,86.0,73.04,,,,,,225.0,,,,,125.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,6,,,,,,,,,1142.0,0.0,,,,,0.0,0.0,,87.08000000000001,71.96,,,,,,158.0,,,,,72.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,7,,,,,,,,,1106.0,89.0,,,,,0.0,0.0,,84.91999999999999,73.04,,,,,,180.0,,,,,54.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,8,,,,,,,,,1830.0,74.0,,,,,0.0,0.0,,89.96000000000001,75.02,,,,,,293.0,,,,,107.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,9,,,,,,,,,1412.0,122.0,,,,,0.0,0.0,,86.0,73.94,,,,,,315.0,,,,,85.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,10,,,,,,,,,1512.0,20.0,,,,,0.0,0.0,,84.02,71.96,,,,,,45.0,,,,,63.0,1.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,11,,,,,,,,,1724.0,5.0,,,,,0.0,0.0,,87.08000000000001,71.96,,,,,,23.0,,,,,67.0,-9999.0,,-9999.0,,,,,1.0,,,,,,1.0,,
1952,10,12,,,,,,,,,1218.0,3.0,,,,,0.0,0.0,,80.96,73.94,,,,,,68.0,,,,,85.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,13,,,,,,,,,1824.0,53.0,,,,,0.0,0.0,,82.94,73.94,,,,,,23.0,,,,,67.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,14,,,,,,,,,1000.0,84.0,,,,,0.0,0.0,,87.98,73.94,,,,,,158.0,,,,,85.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,15,,,,,,,,,1018.0,56.0,,,,,0.0,0.0,,87.08000000000001,75.02,,,,,,135.0,,,,,107.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,16,,,,,,,,,1624.0,0.0,,,,,0.0,0.0,,87.98,71.96,,,,,,180.0,,,,,63.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,17,,,,,,,,,1618.0,15.0,,,,,0.0,0.0,,87.08000000000001,75.02,,,,,,135.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,18,,,,,,,,,418.0,30.0,,,,,0.0,0.0,,87.08000000000001,73.94,,,,,,45.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,19,,,,,,,,,2324.0,3.0,,,,,0.0,0.0,,89.06,73.04,,,,,,203.0,,,,,85.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,20,,,,,,,,,1318.0,41.0,,,,,0.0,0.0,,87.08000000000001,73.94,,,,,,203.0,,,,,152.0,-9999.0,,1.0,,,,,-9999.0,,,,,,1.0,,
1952,10,21,,,,,,,,,1500.0,15.0,,,,,0.0,0.0,,82.04,73.04,,,,,,23.0,,,,,201.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,22,,,,,,,,,1300.0,91.0,,,,,0.0,0.0,,80.06,73.04,,,,,,45.0,,,,,94.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,23,,,,,,,,,1536.0,3.0,,,,,0.0,0.0,,82.04,73.04,,,,,,23.0,,,,,58.0,-9999.0,,-9999.0,,,,,1.0,,,,,,1.0,,
1952,10,24,,,,,,,,,836.0,272.0,,,,,0.0,0.0,,80.06,71.96,,,,,,158.0,,,,,63.0,-9999.0,,1.0,,,,,1.0,,,,,,1.0,,
1952,10,25,,,,,,,,,1654.0,13.0,,,,,0.0,0.0,,84.02,71.06,,,,,,23.0,,,,,116.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,26,,,,,,,,,1424.0,122.0,,,,,0.0,0.0,,82.94,71.96,,,,,,360.0,,,,,121.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,27,,,,,,,,,1700.0,2002.0,,,,,0.0,0.0,,75.92,73.04,,,,,,23.0,,,,,112.0,1.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,28,,,,,,,,,748.0,0.0,,,,,0.0,0.0,,84.02,71.06,,,,,,360.0,,,,,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,10,29,,,,,,,,,942.0,0.0,,,,,0.0,0.0,,75.92,60.980000000000004,,,,,,360.0,,,,,94.0,1.0,,-9999.0,,,,,1.0,,,,,,-9999.0,,
1952,10,30,,,,,,,,,1206.0,0.0,,,,,0.0,0.0,,78.98,59.0,,,,,,45.0,,,,,116.0,-9999.0,,-9999.0,,,,,1.0,,,,,,1.0,,
1952,10,31,,,,,,,,,1536.0,56.0,,,,,0.0,0.0,,80.96,71.06,,,,,,45.0,,,,,116.0,-9999.0,,-9999.0,,,,,-9999.0,,,,,,1.0,,
1952,11,1,,,,,,,,,1206.0,0.0,,,,,0.0,0.0,,82.94,75.02,,,,,,68.0,,,,,130.0,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,
1952,11,2,,,,,,,,,1312.0,0.0,,,,,0.0,0.0,,84.02,71.96,,,,,,68.0,,,,,94.0,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,
