Year,Month,Day,Time,Temperature (F),Feels Like (F),Temp Min (F),Temp Max (F),Pressure,Humidity,Wind Speed,Wind Deg,Wind Gust,Clouds All,Rain (1h),Snow (1h),Weather Description
2024,11,21,14:00:00,79.11,79.11,77.88,80.89,1016,65,1.99,120,5.01,12,0.0,0,few clouds
2024,11,21,15:00:00,80.38,82.15,78.31,81.86,1015,59,17.0,40,25.99,9,0.0,0,clear sky
2024,11,21,16:00:00,78.96,78.96,77.97,79.9,1016,69,14.12,60,14.27,11,0.0,0,few clouds
2024,11,21,17:00:00,76.95,77.68,75.96,77.88,1016,71,13.62,58,13.87,12,0.0,0,few clouds
2024,11,21,18:00:00,74.73,75.29,73.89,75.31,1017,72,12.62,56,14.16,25,0.0,0,scattered clouds
2024,11,21,19:00:00,72.46,72.93,70.88,75.31,1017,75,11.52,58,14.2,40,0.0,0,scattered clouds
2024,11,21,20:00:00,74.19,74.55,72.9,74.97,1018,69,8.99,60,18.99,49,0.0,0,scattered clouds
2024,11,21,21:00:00,73.0,73.26,69.62,75.02,1018,69,8.05,70,,20,0.0,0,few clouds
2024,11,21,22:00:00,72.07,72.41,70.88,74.3,1018,73,1.99,124,5.01,88,0.0,0,overcast clouds
2024,11,21,23:00:00,71.38,71.71,70.86,73.96,1018,74,4.0,310,,92,0.0,0,overcast clouds
2024,11,22,00:00:00,70.83,71.13,70.3,70.9,1018,75,4.0,310,,94,0.0,0,overcast clouds
2024,11,22,01:00:00,69.69,70.03,68.86,69.89,1017,78,1.01,37,3.0,95,0.0,0,overcast clouds
2024,11,22,02:00:00,69.62,70.09,68.88,73.96,1017,81,1.01,128,3.0,85,0.0,0,overcast clouds
2024,11,22,03:00:00,69.37,69.85,67.89,73.96,1017,82,1.01,149,8.99,85,0.0,0,overcast clouds
2024,11,22,04:00:00,68.63,69.1,67.89,71.96,1017,83,1.01,31,5.01,66,0.0,0,broken clouds
2024,11,22,05:00:00,68.36,68.79,66.88,69.96,1017,83,1.99,52,5.01,73,0.0,0,broken clouds
2024,11,22,06:00:00,69.87,70.32,67.96,69.89,1018,80,1.01,185,4.0,70,0.0,0,broken clouds
2024,11,22,07:00:00,69.26,69.64,66.96,69.89,1018,80,5.99,290,,61,0.0,0,broken clouds
2024,11,22,08:00:00,70.72,71.2,67.86,72.9,1019,79,5.99,290,,68,0.0,0,broken clouds
2024,11,22,09:00:00,75.33,75.85,74.3,77.88,1019,70,5.75,0,,40,0.0,0,scattered clouds
2024,11,22,10:00:00,76.91,77.54,76.3,77.88,1019,69,1.99,142,5.01,78,0.0,0,broken clouds
2024,11,22,11:00:00,79.65,79.65,77.97,80.89,1018,65,1.99,61,4.0,85,0.0,0,overcast clouds
2024,11,22,12:00:00,77.83,78.51,76.87,79.9,1018,68,1.01,180,4.0,89,0.0,0,overcast clouds
2024,11,22,13:00:00,80.1,82.38,78.96,81.9,1017,64,1.01,172,3.0,91,0.0,0,overcast clouds
2024,11,22,14:00:00,79.56,79.56,78.87,81.9,1016,65,1.01,159,4.0,93,0.0,0,overcast clouds
2024,11,22,15:00:00,77.83,78.51,76.87,79.9,1016,68,6.53,78,7.16,100,0.0,0,overcast clouds
2024,11,22,16:00:00,77.92,78.42,77.31,78.89,1016,64,8.99,150,,100,0.0,0,overcast clouds
2024,11,22,17:00:00,76.14,76.84,75.88,76.3,1016,72,6.67,78,6.78,100,0.0,0,overcast clouds
2024,11,22,18:00:00,72.19,72.64,70.88,74.3,1017,75,6.26,71,6.76,99,0.0,0,overcast clouds
2024,11,22,19:00:00,71.46,71.96,69.96,72.3,1018,78,5.64,58,6.02,99,0.0,0,overcast clouds
2024,11,22,20:00:00,70.18,70.7,68.97,70.9,1018,81,1.01,86,4.0,99,0.0,0,overcast clouds
2024,11,22,21:00:00,69.82,70.27,69.31,69.89,1018,80,1.01,109,1.99,100,0.0,0,overcast clouds
2024,11,22,22:00:00,70.02,70.34,68.88,70.86,1018,77,3.0,330,,100,0.0,0,overcast clouds
2024,11,22,23:00:00,69.91,70.3,68.31,70.86,1018,79,3.0,330,,100,0.0,0,overcast clouds
2024,11,23,00:00:00,68.72,69.24,67.96,68.88,1018,84,6.93,61,7.92,94,0.0,0,overcast clouds
2024,11,23,01:00:00,68.88,69.19,67.89,68.88,1017,79,6.93,66,8.14,95,0.0,0,overcast clouds
2024,11,23,02:00:00,68.88,69.37,67.89,68.88,1017,83,6.42,78,7.58,98,0.0,0,overcast clouds
2024,11,23,03:00:00,68.88,69.46,66.88,68.88,1017,85,5.73,67,6.87,100,0.0,0,overcast clouds
2024,11,23,04:00:00,69.57,70.18,65.89,69.87,1016,84,4.0,330,,100,0.0,0,overcast clouds
2024,11,23,05:00:00,68.72,69.24,66.88,68.88,1016,84,5.01,330,,98,0.0,0,overcast clouds
2024,11,23,06:00:00,68.72,69.19,66.88,68.88,1017,83,5.01,330,,98,0.0,0,overcast clouds
2024,11,23,07:00:00,67.57,68.07,65.86,67.87,1017,86,4.0,330,,92,0.0,0,overcast clouds
2024,11,23,08:00:00,70.75,71.33,68.86,71.87,1018,81,3.0,360,,85,0.0,0,overcast clouds
2024,11,23,09:00:00,73.92,74.59,71.31,75.87,1018,76,5.01,330,,71,0.0,0,broken clouds
2024,11,23,10:00:00,78.57,79.23,77.86,78.89,1018,66,3.0,280,,79,0.0,0,broken clouds
2024,11,23,11:00:00,79.88,79.88,79.86,79.97,1017,61,1.01,200,4.0,85,0.0,0,overcast clouds
2024,11,23,12:00:00,78.57,79.36,77.88,80.89,1016,69,1.01,161,3.0,88,0.0,0,overcast clouds
2024,11,23,13:00:00,80.1,82.27,78.31,80.89,1015,63,8.99,180,,89,0.0,0,overcast clouds
2024,11,23,14:00:00,79.27,79.27,77.86,79.9,1015,66,11.99,220,,64,0.0,0,broken clouds
2024,11,23,15:00:00,79.27,79.27,77.86,79.9,1014,64,11.99,220,,77,0.0,0,broken clouds
2024,11,23,16:00:00,78.24,78.87,77.86,79.9,1015,66,8.99,240,,88,0.0,0,overcast clouds
2024,11,23,17:00:00,75.61,76.12,73.87,77.86,1015,69,8.99,230,,84,0.0,0,broken clouds
2024,11,23,18:00:00,72.39,73.0,71.87,74.97,1015,78,1.01,37,4.0,71,0.0,0,broken clouds
2024,11,23,19:00:00,72.36,72.77,70.88,74.86,1016,74,5.01,20,,64,0.0,0,broken clouds
2024,11,23,20:00:00,70.95,71.28,69.87,72.86,1017,75,5.01,20,,62,0.0,0,broken clouds
2024,11,23,21:00:00,70.36,70.66,68.97,70.9,1017,76,3.0,40,,39,0.0,0,scattered clouds
2024,11,23,22:00:00,69.37,69.71,68.88,70.9,1017,79,5.55,60,6.31,44,0.0,0,scattered clouds
2024,11,23,23:00:00,68.97,69.28,66.96,69.89,1017,79,4.0,320,,57,0.0,0,broken clouds
2024,11,24,00:00:00,68.88,69.13,68.86,68.88,1017,78,4.0,320,,55,0.0,0,broken clouds
2024,11,24,01:00:00,67.87,68.07,67.86,69.89,1016,79,4.0,320,,46,0.0,0,scattered clouds
2024,11,24,02:00:00,67.87,68.07,66.88,67.87,1016,79,4.0,320,,18,0.0,0,few clouds
2024,11,24,03:00:00,66.7,66.92,65.86,66.87,1015,82,3.0,350,,0,0.0,0,clear sky
2024,11,24,04:00:00,66.7,66.92,65.86,66.88,1015,82,4.0,330,,0,0.0,0,clear sky
2024,11,24,05:00:00,66.7,66.88,65.86,66.88,1015,81,3.0,320,,0,0.0,0,clear sky
2024,11,24,06:00:00,67.57,67.73,65.86,67.89,1016,79,3.0,320,,0,0.0,0,clear sky
2024,11,24,07:00:00,66.67,66.85,65.86,66.87,1016,81,3.0,330,,20,0.0,0,few clouds
2024,11,24,08:00:00,68.5,68.81,67.86,68.88,1016,80,4.0,330,,0,0.0,0,clear sky
2024,11,24,09:00:00,73.18,73.45,72.86,75.02,1016,69,3.44,0,,0,0.0,0,clear sky
2024,11,24,10:00:00,77.43,77.83,75.87,79.86,1017,63,1.01,166,3.0,0,0.0,0,clear sky
2024,11,24,11:00:00,80.24,81.43,77.97,80.89,1016,54,1.01,65,3.83,0,0.0,0,clear sky
2024,11,24,12:00:00,83.89,87.08,78.96,83.89,1015,59,0.92,124,4.72,0,0.0,0,clear sky
2024,11,24,13:00:00,82.4,85.21,79.97,83.89,1014,61,1.01,195,1.99,0,0.0,0,clear sky
2024,11,24,14:00:00,81.64,84.63,79.97,83.89,1013,64,1.9,349,7.83,1,0.0,0,clear sky
2024,11,24,15:00:00,79.11,79.11,77.86,81.9,1012,64,11.01,220,,0,0.0,0,clear sky
2024,11,24,16:00:00,80.62,82.98,78.96,81.9,1012,63,8.01,210,,21,0.0,0,few clouds
