Year,Month,Day,Time,Temperature (F),Feels Like (F),Temp Min (F),Temp Max (F),Pressure,Humidity,Wind Speed,Wind Deg,Wind Gust,Clouds All,Rain (1h),Snow (1h),Weather Description
2024,11,21,13:00:00,50.76,48.07,47.77,53.11,1002,54,18.41,250,23.02,75,0.0,0.0,broken clouds
2024,11,21,14:00:00,48.92,43.56,44.82,51.6,1002,58,13.8,290,20.71,100,0.0,0.0,overcast clouds
2024,11,21,15:00:00,46.27,39.31,43.95,49.42,1002,69,17.27,310,21.85,100,0.0,0.0,overcast clouds
2024,11,21,16:00:00,45.73,40.23,43.95,47.34,1002,69,11.5,330,,100,0.0,0.0,overcast clouds
2024,11,21,17:00:00,44.8,41.63,42.93,46.54,1002,68,5.75,260,,100,0.0,0.0,overcast clouds
2024,11,21,18:00:00,44.1,40.12,41.76,46.02,1002,70,6.91,270,,100,0.0,0.0,overcast clouds
2024,11,21,19:00:00,43.23,38.07,40.48,45.16,1003,75,8.99,273,11.01,100,1.32,0.0,moderate rain
2024,11,21,20:00:00,42.31,36.84,39.92,44.46,1003,78,9.22,280,,75,0.0,0.0,broken clouds
2024,11,21,21:00:00,41.23,37.4,38.95,43.23,1003,78,5.75,270,,100,0.0,0.0,overcast clouds
2024,11,21,22:00:00,40.44,33.58,38.48,42.35,1003,77,11.5,300,,40,0.0,0.0,scattered clouds
2024,11,21,23:00:00,39.43,33.87,37.35,41.34,1003,73,8.05,280,,0,0.0,0.0,clear sky
2024,11,22,00:00:00,38.12,29.08,36.05,40.21,1003,68,16.11,300,21.85,0,0.0,0.0,clear sky
2024,11,22,01:00:00,37.42,29.8,35.26,39.34,1003,68,11.5,280,,40,0.0,0.0,scattered clouds
2024,11,22,02:00:00,36.75,28.08,34.7,38.28,1003,68,13.8,290,18.41,0,0.0,0.0,clear sky
2024,11,22,03:00:00,35.91,28.96,33.53,37.85,1003,69,9.22,260,17.27,75,0.0,0.0,broken clouds
2024,11,22,04:00:00,35.33,28.87,32.92,37.18,1003,70,8.05,270,,0,0.0,0.0,clear sky
2024,11,22,05:00:00,34.72,27.48,32.92,36.75,1002,71,9.22,280,,0,0.0,0.0,clear sky
2024,11,22,06:00:00,34.45,26.08,32.05,36.55,1002,72,11.5,270,,0,0.0,0.0,clear sky
2024,11,22,07:00:00,34.72,26.92,32.05,36.84,1002,71,10.36,280,,0,0.0,0.0,clear sky
2024,11,22,08:00:00,36.03,29.23,33.76,38.08,1002,69,8.99,252,15.01,20,0.0,0.0,few clouds
2024,11,22,09:00:00,38.77,30.27,36.72,40.71,1002,64,14.97,280,19.57,0,0.0,0.0,clear sky
2024,11,22,10:00:00,39.85,32.02,36.84,42.04,1002,64,13.8,280,23.02,75,0.0,0.0,broken clouds
2024,11,22,11:00:00,38.71,28.9,35.51,41.99,1001,76,19.57,280,24.16,100,0.0,3.32,snow
2024,11,22,12:00:00,37.56,28.36,35.44,39.72,1000,88,16.11,260,,100,0.9,0.0,light rain
2024,11,22,13:00:00,38.21,28.87,35.98,40.39,999,88,17.27,240,,100,1.26,0.0,moderate rain
2024,11,22,14:00:00,38.62,29.39,36.19,41.02,999,89,17.27,240,25.32,100,0.8,0.0,light rain
2024,11,22,15:00:00,38.86,30.04,36.72,40.95,998,89,16.11,250,,100,0.67,0.0,light rain
2024,11,22,16:00:00,38.52,29.26,36.66,40.24,998,90,17.27,270,25.32,100,1.15,0.0,moderate rain
2024,11,22,17:00:00,38.43,30.22,36.45,40.39,997,91,13.8,260,,100,1.33,0.0,moderate rain
2024,11,22,18:00:00,38.75,30.25,37.08,40.44,997,91,14.97,260,,100,1.33,0.0,moderate rain
2024,11,22,19:00:00,39.22,31.62,37.27,41.18,997,90,12.66,260,,100,1.15,0.0,moderate rain
2024,11,22,20:00:00,39.85,31.66,37.87,42.26,997,91,14.97,250,,100,0.37,0.0,light rain
2024,11,22,21:00:00,41.04,33.91,38.95,43.48,998,90,12.66,260,,100,0.0,0.0,overcast clouds
2024,11,22,22:00:00,42.13,35.71,39.42,44.96,998,87,11.5,280,17.27,75,0.0,0.0,broken clouds
2024,11,22,23:00:00,43.14,37.4,40.06,45.55,998,83,10.36,270,18.41,75,0.0,0.0,broken clouds
2024,11,23,00:00:00,43.72,36.95,40.95,45.99,999,81,13.8,280,20.71,40,0.0,0.0,scattered clouds
2024,11,23,01:00:00,43.79,35.82,41.14,46.24,999,80,18.41,300,25.32,75,0.0,0.0,broken clouds
2024,11,23,02:00:00,43.81,35.83,41.2,46.11,1001,80,18.41,300,28.77,40,0.0,0.0,scattered clouds
2024,11,23,03:00:00,44.17,36.59,41.27,46.18,1001,80,17.27,320,27.63,100,0.0,0.0,overcast clouds
2024,11,23,04:00:00,43.97,36.93,41.11,45.84,1003,80,14.97,310,20.71,75,0.0,0.0,broken clouds
2024,11,23,05:00:00,43.79,36.39,40.62,45.75,1004,79,16.11,340,25.32,75,0.0,0.0,broken clouds
2024,11,23,06:00:00,42.8,36.97,40.14,44.96,1005,79,10.36,330,,0,0.0,0.0,clear sky
2024,11,23,07:00:00,41.61,37.85,38.66,44.11,1006,79,5.75,310,,0,0.0,0.0,clear sky
2024,11,23,08:00:00,42.37,40.57,39.42,44.96,1007,80,3.44,280,,0,0.0,0.0,clear sky
2024,11,23,09:00:00,45.82,41.16,43.07,48.18,1008,74,9.22,320,,0,0.0,0.0,clear sky
2024,11,23,10:00:00,48.69,42.69,46.42,50.76,1009,67,16.11,290,23.02,0,0.0,0.0,clear sky
2024,11,23,11:00:00,50.86,48.61,48.96,52.68,1009,63,16.11,290,27.63,0,0.0,0.0,clear sky
2024,11,23,12:00:00,52.47,50.29,50.36,54.52,1009,61,18.41,290,27.63,40,0.0,0.0,scattered clouds
2024,11,23,13:00:00,53.08,50.76,50.95,55.44,1009,57,18.41,290,29.93,75,0.0,0.0,broken clouds
2024,11,23,14:00:00,53.76,51.33,50.97,56.35,1009,53,26.46,310,33.38,75,0.0,0.0,broken clouds
2024,11,23,15:00:00,53.2,50.58,50.97,55.54,1010,50,10.36,300,24.16,75,0.0,0.0,broken clouds
2024,11,23,16:00:00,53.19,50.88,51.85,54.55,1011,57,14.97,300,20.71,100,0.0,0.0,overcast clouds
2024,11,23,17:00:00,52.32,50.22,50.47,53.74,1011,63,6.91,310,,100,0.0,0.0,overcast clouds
2024,11,23,18:00:00,51.94,49.8,50.14,53.26,1012,63,10.0,259,18.99,100,0.0,0.0,overcast clouds
2024,11,23,19:00:00,51.64,49.46,49.66,53.24,1013,63,21.85,300,,100,0.0,0.0,overcast clouds
2024,11,23,20:00:00,50.83,48.67,48.96,52.45,1013,65,10.36,260,,100,0.0,0.0,overcast clouds
2024,11,23,21:00:00,49.75,43.36,47.71,51.44,1014,66,19.57,290,26.46,75,0.0,0.0,broken clouds
2024,11,23,22:00:00,49.69,46.36,47.64,51.19,1014,65,8.05,270,17.27,100,0.0,0.0,overcast clouds
2024,11,23,23:00:00,49.35,43.83,47.26,51.1,1014,67,14.97,290,21.85,100,0.0,0.0,overcast clouds
2024,11,24,00:00:00,48.36,45.72,45.68,50.23,1015,69,5.99,302,8.01,40,0.0,0.0,scattered clouds
2024,11,24,01:00:00,48.38,43.54,45.48,50.23,1015,69,11.5,270,,75,0.0,0.0,broken clouds
2024,11,24,02:00:00,48.29,45.18,44.96,50.14,1015,69,6.91,270,,100,0.0,0.0,overcast clouds
2024,11,24,03:00:00,47.93,45.34,44.4,50.14,1015,70,5.75,250,,100,0.0,0.0,overcast clouds
2024,11,24,04:00:00,47.53,44.87,43.68,50.09,1015,72,5.75,230,,40,0.0,0.0,scattered clouds
2024,11,24,05:00:00,47.79,44.04,43.95,50.43,1016,72,8.05,270,,0,0.0,0.0,clear sky
2024,11,24,06:00:00,47.41,44.11,43.75,49.91,1016,73,6.91,220,,40,0.0,0.0,scattered clouds
2024,11,24,07:00:00,47.1,43.74,43.48,49.44,1017,74,6.91,240,,20,0.0,0.0,few clouds
2024,11,24,08:00:00,47.53,44.26,44.46,49.48,1017,73,6.91,220,,40,0.0,0.0,scattered clouds
2024,11,24,09:00:00,49.6,45.82,46.65,51.44,1018,68,9.22,260,,0,0.0,0.0,clear sky
2024,11,24,10:00:00,52.38,50.23,49.95,54.21,1018,62,11.5,280,,0,0.0,0.0,clear sky
2024,11,24,11:00:00,53.26,51.1,51.42,55.35,1018,60,10.36,250,,40,0.0,0.0,scattered clouds
2024,11,24,12:00:00,54.93,52.81,52.61,57.09,1017,57,8.05,260,,0,0.0,0.0,clear sky
2024,11,24,13:00:00,56.7,54.55,54.09,59.11,1016,53,8.05,260,,75,0.0,0.0,broken clouds
2024,11,24,14:00:00,57.33,55.26,55.09,60.06,1015,53,8.05,270,,0,0.0,0.0,clear sky
2024,11,24,15:00:00,58.39,56.28,55.44,60.66,1015,50,6.91,240,,0,0.0,0.0,clear sky
2024,11,24,16:00:00,57.15,54.95,54.55,59.52,1016,51,9.22,260,,0,0.0,0.0,clear sky
2024,11,24,17:00:00,54.07,51.85,50.85,56.28,1016,57,6.91,300,,0,0.0,0.0,clear sky
2024,11,24,18:00:00,49.78,46.49,46.49,52.75,1017,66,8.05,320,,0,0.0,0.0,clear sky
2024,11,24,19:00:00,47.84,43.65,44.6,50.95,1018,71,9.22,350,,0,0.0,0.0,clear sky
2024,11,24,20:00:00,47.32,42.58,43.75,50.02,1018,71,10.36,350,,0,0.0,0.0,clear sky
2024,11,24,21:00:00,45.5,40.77,42.26,48.52,1019,74,9.22,360,,0,0.0,0.0,clear sky
