Year,Month,Day,Time,Temperature (F),Feels Like (F),Temp Min (F),Temp Max (F),Pressure,Humidity,Wind Speed,Wind Deg,Wind Gust,Clouds All,Rain (1h),Snow (1h),Weather Description
2024,11,22,04:00:00,45.9,45.9,44.19,47.39,1016,91,1.99,277,1.99,100,0.0,0.0,overcast clouds
2024,11,22,05:00:00,45.68,41.56,44.15,48.38,1016,90,7.87,115,13.0,100,0.0,0.0,overcast clouds
2024,11,22,06:00:00,46.22,41.74,45.07,47.77,1014,88,8.99,131,13.0,100,0.0,0.0,overcast clouds
2024,11,22,07:00:00,46.2,46.2,44.19,47.05,1015,87,1.99,190,3.0,100,0.0,0.0,overcast clouds
2024,11,22,08:00:00,46.4,41.7,44.19,47.14,1015,86,9.66,124,16.67,100,0.0,0.0,overcast clouds
2024,11,22,09:00:00,46.65,41.63,44.82,47.91,1014,81,10.71,136,17.74,100,0.0,0.0,overcast clouds
2024,11,22,10:00:00,48.74,44.44,47.5,51.93,1014,71,10.09,139,16.35,100,0.0,0.0,overcast clouds
2024,11,22,11:00:00,51.1,49.01,48.49,52.92,1014,66,8.68,120,14.05,100,0.0,0.0,overcast clouds
2024,11,22,12:00:00,52.92,50.49,49.39,54.43,1012,55,16.11,130,23.02,100,0.0,0.0,overcast clouds
2024,11,22,13:00:00,54.99,52.48,53.06,56.79,1012,49,13.8,130,,100,0.0,0.0,overcast clouds
2024,11,22,14:00:00,58.59,56.3,56.07,60.39,1011,46,9.22,140,,40,0.0,0.0,scattered clouds
2024,11,22,15:00:00,58.98,56.84,58.06,59.5,1010,48,9.51,115,20.27,100,0.0,0.0,overcast clouds
2024,11,22,16:00:00,57.78,55.56,55.06,59.4,1010,49,7.0,100,10.0,100,0.0,0.0,overcast clouds
2024,11,22,17:00:00,55.47,53.02,53.38,57.42,1010,49,7.67,88,10.0,100,0.0,0.0,overcast clouds
2024,11,22,18:00:00,54.77,52.39,52.39,56.01,1009,52,7.0,105,13.0,100,0.0,0.0,overcast clouds
2024,11,22,19:00:00,54.19,52.0,49.64,55.81,1010,57,5.01,109,7.0,100,0.0,0.0,overcast clouds
2024,11,22,20:00:00,54.14,51.84,51.28,56.03,1008,55,9.22,130,,100,0.0,0.0,overcast clouds
2024,11,22,21:00:00,52.95,50.9,50.2,54.14,1007,63,18.41,140,26.46,100,0.0,0.0,overcast clouds
2024,11,22,22:00:00,51.67,50.11,50.63,53.08,1008,76,7.0,70,11.01,100,0.0,0.0,overcast clouds
2024,11,22,23:00:00,51.69,50.23,49.64,53.78,1007,78,12.66,100,,100,0.17,0.0,light rain
2024,11,23,00:00:00,51.89,50.45,50.2,53.02,1006,78,13.8,140,,100,2.73,0.0,moderate rain
2024,11,23,01:00:00,49.93,47.57,48.18,51.55,1005,83,6.02,101,6.67,100,0.0,0.0,overcast clouds
2024,11,23,02:00:00,49.6,43.16,48.42,50.54,1004,82,19.57,140,27.63,100,0.0,0.0,overcast clouds
2024,11,23,03:00:00,48.99,43.97,48.06,50.02,1005,79,12.66,150,,100,0.0,0.0,overcast clouds
2024,11,23,04:00:00,47.7,45.5,45.19,49.01,1005,80,5.01,40,7.0,99,0.0,0.0,overcast clouds
2024,11,23,05:00:00,46.85,45.23,45.07,48.02,1003,84,4.0,138,5.01,100,0.0,0.0,overcast clouds
2024,11,23,06:00:00,45.81,41.14,43.07,47.39,1003,87,9.22,300,,100,0.0,0.0,overcast clouds
2024,11,23,07:00:00,43.34,38.1,41.81,45.01,1005,92,9.22,300,,100,1.87,0.0,moderate rain
2024,11,23,08:00:00,43.07,43.07,41.2,43.83,1006,93,1.01,317,1.99,100,1.78,0.0,moderate rain
2024,11,23,09:00:00,42.82,41.56,41.2,44.38,1008,93,3.0,55,5.01,100,0.0,0.0,overcast clouds
2024,11,23,10:00:00,44.11,42.06,42.64,45.03,1007,92,4.0,83,5.01,100,0.0,0.0,overcast clouds
2024,11,23,11:00:00,45.86,44.56,44.38,48.49,1008,89,3.44,120,,75,0.0,0.0,broken clouds
2024,11,23,12:00:00,50.05,48.24,46.71,52.07,1008,74,4.61,180,,0,0.0,0.0,clear sky
2024,11,23,13:00:00,51.08,48.9,49.19,53.13,1007,64,3.0,248,5.01,75,0.0,0.0,broken clouds
2024,11,23,14:00:00,50.41,48.11,48.63,52.03,1007,63,3.44,140,,75,0.0,0.0,broken clouds
2024,11,23,15:00:00,46.71,45.07,44.6,49.42,1007,74,4.0,297,5.01,100,0.17,0.0,light rain
2024,11,23,16:00:00,43.34,41.18,40.82,45.39,1008,83,4.0,4,5.01,100,2.25,0.0,moderate rain
2024,11,23,17:00:00,40.44,35.1,39.02,42.28,1009,90,8.05,40,,40,0.0,0.0,scattered clouds
2024,11,23,18:00:00,39.36,36.57,37.71,41.02,1010,91,4.0,88,5.01,43,0.0,0.0,scattered clouds
2024,11,23,19:00:00,39.67,37.99,37.42,41.02,1011,92,3.0,165,4.0,43,0.0,0.0,scattered clouds
2024,11,23,20:00:00,38.77,34.47,36.19,40.53,1011,92,5.75,180,,75,0.0,0.0,broken clouds
2024,11,23,21:00:00,38.57,36.75,36.05,40.71,1011,93,3.0,109,4.0,42,0.0,0.0,scattered clouds
2024,11,23,22:00:00,38.8,38.8,36.05,40.93,1012,92,0.0,0,,100,0.0,0.0,overcast clouds
2024,11,23,23:00:00,36.82,36.82,34.12,38.53,1013,93,1.01,241,1.01,46,0.0,0.0,scattered clouds
2024,11,24,00:00:00,35.73,32.99,33.19,38.64,1013,93,3.44,40,,0,0.0,0.0,clear sky
2024,11,24,01:00:00,35.11,32.29,33.06,37.71,1013,94,3.44,110,,75,0.0,0.0,broken clouds
2024,11,24,02:00:00,35.82,35.82,33.15,38.68,1013,95,1.01,90,1.99,100,0.0,0.0,overcast clouds
2024,11,24,03:00:00,35.28,35.28,33.82,36.88,1014,94,1.01,72,1.01,7,0.0,0.0,clear sky
2024,11,24,04:00:00,34.61,30.49,32.05,36.72,1015,94,4.61,80,,75,0.0,0.0,broken clouds
2024,11,24,05:00:00,32.72,30.13,30.06,35.92,1015,95,3.0,98,4.0,8,0.0,0.0,clear sky
2024,11,24,06:00:00,31.48,28.13,29.19,33.93,1016,94,3.44,120,,0,0.0,0.0,clear sky
2024,11,24,07:00:00,30.79,26.67,29.14,33.93,1017,95,4.0,102,4.0,0,0.0,0.0,clear sky
2024,11,24,08:00:00,30.7,26.58,27.88,33.93,1018,95,4.0,104,4.0,0,0.0,0.0,clear sky
2024,11,24,09:00:00,33.49,29.8,31.48,35.38,1018,94,4.0,111,5.99,10,0.0,0.0,clear sky
2024,11,24,10:00:00,37.26,31.89,35.02,40.03,1018,92,6.91,130,,0,0.0,0.0,clear sky
2024,11,24,11:00:00,42.76,37.92,40.01,45.14,1019,77,8.05,120,,0,0.0,0.0,clear sky
2024,11,24,12:00:00,45.39,42.8,43.2,46.81,1018,62,5.01,106,5.99,0,0.0,0.0,clear sky
2024,11,24,13:00:00,47.3,45.3,44.19,49.03,1018,56,4.61,90,,0,0.0,0.0,clear sky
2024,11,24,14:00:00,47.77,46.74,45.64,49.14,1018,52,3.44,90,,0,0.0,0.0,clear sky
2024,11,24,15:00:00,48.27,48.27,46.18,49.21,1017,50,1.01,120,4.0,6,0.0,0.0,clear sky
2024,11,24,16:00:00,47.55,43.29,45.79,49.01,1017,50,9.22,110,,0,0.0,0.0,clear sky
2024,11,24,17:00:00,45.05,44.08,41.77,47.03,1018,54,3.0,65,4.0,7,0.0,0.0,clear sky
2024,11,24,18:00:00,41.49,39.04,39.13,44.02,1019,63,4.0,62,5.99,5,0.0,0.0,clear sky
2024,11,24,19:00:00,39.56,39.56,36.88,42.22,1019,66,1.99,165,5.99,8,0.0,0.0,clear sky
