YEAR,MONTH,DAY,TMAX,TMIN,PRCP,SNOW,SNWD,TAVG
1938,4,9,51.08,28.94,0.0,0.0,0.0,
1938,4,10,66.02,33.98,0.0,0.0,0.0,
1938,4,11,62.959999999999994,42.98,0.0,0.0,0.0,
1938,4,12,71.06,37.04,0.0,0.0,0.0,
1938,4,13,78.08,46.04,0.0,0.0,0.0,
1938,4,14,66.92,46.04,267.0,0.0,0.0,
1938,4,15,53.06,44.96,64.0,0.0,0.0,
1938,4,16,55.94,51.08,193.0,0.0,0.0,
1938,4,17,73.04,51.08,58.0,0.0,0.0,
1938,4,18,71.06,44.96,0.0,0.0,0.0,
1938,4,19,62.959999999999994,33.98,0.0,0.0,0.0,
1938,4,20,57.92,30.92,3.0,0.0,0.0,
1938,4,21,48.02,35.06,25.0,0.0,0.0,
1938,4,22,57.92,30.92,0.0,0.0,0.0,
1938,4,23,48.92,39.02,119.0,0.0,0.0,
1938,4,24,51.98,42.08,10.0,0.0,0.0,
1938,4,25,60.08,39.92,0.0,0.0,0.0,
1938,4,26,80.06,53.06,0.0,0.0,0.0,
1938,4,27,78.08,60.08,36.0,0.0,0.0,
1938,4,28,60.08,39.02,56.0,0.0,0.0,
1938,4,29,57.92,35.06,0.0,0.0,0.0,
1938,4,30,71.96,39.92,0.0,0.0,0.0,
1938,5,1,82.04,57.92,0.0,0.0,0.0,
1938,5,2,84.91999999999999,62.059999999999995,3.0,0.0,0.0,
1938,5,3,82.04,57.92,18.0,0.0,0.0,
1938,5,4,66.92,51.98,221.0,0.0,0.0,
1938,5,5,55.04,35.96,246.0,0.0,0.0,
1938,5,6,44.96,35.96,3.0,0.0,0.0,
1938,5,7,42.98,35.06,99.0,0.0,0.0,
1938,5,8,42.08,35.06,307.0,0.0,0.0,
1938,5,9,62.059999999999995,41.0,15.0,0.0,0.0,
1938,5,10,64.04,42.98,5.0,0.0,0.0,
1938,5,11,59.0,37.04,0.0,0.0,0.0,
1938,5,12,64.94,37.04,0.0,0.0,0.0,
1938,5,13,60.08,44.96,56.0,0.0,0.0,
1938,5,14,64.04,44.96,10.0,0.0,0.0,
1938,5,15,66.02,46.04,3.0,0.0,0.0,
1938,5,16,71.06,42.98,3.0,0.0,0.0,
1938,5,17,55.94,51.98,297.0,0.0,0.0,
1938,5,18,57.02,50.0,254.0,0.0,0.0,
1938,5,19,53.06,48.02,79.0,0.0,0.0,
1938,5,20,62.959999999999994,46.04,0.0,0.0,0.0,
1938,5,21,69.08,50.0,0.0,0.0,0.0,
1938,5,22,71.96,48.02,0.0,0.0,0.0,
1938,5,23,59.0,46.94,0.0,0.0,0.0,
1938,5,24,57.92,39.92,3.0,0.0,0.0,
1938,5,25,66.92,46.94,0.0,0.0,0.0,
1938,5,26,75.02,53.06,33.0,0.0,0.0,
1938,5,27,66.02,55.94,76.0,0.0,0.0,
1938,5,28,75.92,59.0,0.0,0.0,0.0,
1938,5,29,82.04,57.92,0.0,0.0,0.0,
1938,5,30,84.91999999999999,62.959999999999994,0.0,0.0,0.0,
1938,5,31,75.92,64.04,41.0,0.0,0.0,
1938,6,1,75.92,60.98,3.0,0.0,0.0,
1938,6,2,78.08,51.98,0.0,0.0,0.0,
1938,6,3,73.04,60.98,23.0,0.0,0.0,
1938,6,4,71.96,55.04,0.0,0.0,0.0,
1938,6,5,84.02,51.08,0.0,0.0,0.0,
1938,6,6,73.04,53.06,0.0,0.0,0.0,
1938,6,7,68.0,44.96,0.0,0.0,0.0,
1938,6,8,75.02,46.04,0.0,0.0,0.0,
1938,6,9,80.06,57.92,0.0,0.0,0.0,
1938,6,10,69.08,55.04,185.0,0.0,0.0,
1938,6,11,71.06,55.04,0.0,0.0,0.0,
1938,6,12,75.92,51.08,0.0,0.0,0.0,
1938,6,13,75.92,57.02,28.0,0.0,0.0,
1938,6,14,87.98,62.059999999999995,3.0,0.0,0.0,
1938,6,15,73.94,57.02,251.0,0.0,0.0,
1938,6,16,64.04,55.04,0.0,0.0,0.0,
1938,6,17,78.98,51.08,0.0,0.0,0.0,
1938,6,18,82.94,57.02,0.0,0.0,0.0,
1938,6,19,84.91999999999999,60.98,0.0,0.0,0.0,
1938,6,20,86.0,62.959999999999994,0.0,0.0,0.0,
1938,6,21,91.04,66.02,0.0,0.0,0.0,
1938,6,22,93.92,68.0,0.0,0.0,0.0,
1938,6,23,91.04,69.98,38.0,0.0,0.0,
1938,6,24,84.91999999999999,64.94,130.0,0.0,0.0,
1938,6,25,73.94,60.08,15.0,0.0,0.0,
1938,6,26,75.92,57.02,0.0,0.0,0.0,
1938,6,27,78.08,55.94,0.0,0.0,0.0,
1938,6,28,75.92,59.0,0.0,0.0,0.0,
1938,6,29,68.0,59.0,0.0,0.0,0.0,
1938,6,30,82.94,62.059999999999995,76.0,0.0,0.0,
1938,7,1,78.98,69.08,0.0,0.0,0.0,
1938,7,2,87.98,69.98,0.0,0.0,0.0,
1938,7,3,84.91999999999999,69.08,0.0,0.0,0.0,
1938,7,4,87.08000000000001,66.92,216.0,0.0,0.0,
1938,7,5,87.98,68.0,114.0,0.0,0.0,
1938,7,6,86.0,68.0,130.0,0.0,0.0,
1938,7,7,82.04,64.94,18.0,0.0,0.0,
1938,7,8,82.04,62.959999999999994,36.0,0.0,0.0,
1938,7,9,84.91999999999999,60.98,130.0,0.0,0.0,
1938,7,10,80.96,62.059999999999995,0.0,0.0,0.0,
1938,7,11,87.08000000000001,64.04,0.0,0.0,0.0,
1938,7,12,95.0,69.98,0.0,0.0,0.0,
1938,7,13,82.94,69.08,0.0,0.0,0.0,
1938,7,14,77.0,62.959999999999994,0.0,0.0,0.0,
1938,7,15,86.0,59.0,0.0,0.0,0.0,
1938,7,16,82.94,68.0,0.0,0.0,0.0,
1938,7,17,84.91999999999999,60.08,0.0,0.0,0.0,
1938,7,18,91.04,59.0,5.0,0.0,0.0,
1938,7,19,78.08,64.94,0.0,0.0,0.0,
1938,7,20,82.04,57.92,0.0,0.0,0.0,
1938,7,21,78.08,60.08,0.0,0.0,0.0,
1938,7,22,75.92,59.0,79.0,0.0,0.0,
1938,7,23,80.06,55.94,0.0,0.0,0.0,
1938,7,24,89.06,64.04,0.0,0.0,0.0,
1938,7,25,78.98,62.959999999999994,3.0,0.0,0.0,
1938,7,26,78.98,64.04,10.0,0.0,0.0,
1938,7,27,80.06,62.059999999999995,0.0,0.0,0.0,
1938,7,28,84.91999999999999,57.92,0.0,0.0,0.0,
1938,7,29,89.96000000000001,60.98,0.0,0.0,0.0,
1938,7,30,69.98,64.04,114.0,0.0,0.0,
1938,7,31,84.91999999999999,64.04,0.0,0.0,0.0,
1938,8,1,93.92,66.92,0.0,0.0,0.0,
1938,8,2,95.0,73.04,0.0,0.0,0.0,
1938,8,3,87.08000000000001,66.92,0.0,0.0,0.0,
1938,8,4,91.04,59.0,0.0,0.0,0.0,
1938,8,5,87.08000000000001,62.959999999999994,216.0,0.0,0.0,
1938,8,6,91.04,69.08,36.0,0.0,0.0,
1938,8,7,87.98,66.02,0.0,0.0,0.0,
1938,8,8,89.96000000000001,71.96,10.0,0.0,0.0,
1938,8,9,80.96,73.94,23.0,0.0,0.0,
1938,8,10,80.96,66.02,38.0,0.0,0.0,
1938,8,11,78.98,60.08,0.0,0.0,0.0,
1938,8,12,84.91999999999999,59.0,0.0,0.0,0.0,
1938,8,13,93.02,64.04,0.0,0.0,0.0,
1938,8,14,93.92,71.96,8.0,0.0,0.0,
1938,8,15,80.06,66.92,0.0,0.0,0.0,
1938,8,16,78.98,64.04,0.0,0.0,0.0,
1938,8,17,87.08000000000001,60.08,0.0,0.0,0.0,
1938,8,18,86.0,62.059999999999995,0.0,0.0,0.0,
1938,8,19,91.04,62.059999999999995,229.0,0.0,0.0,
1938,8,20,75.92,60.08,0.0,0.0,0.0,
1938,8,21,87.08000000000001,53.96,0.0,0.0,0.0,
1938,8,22,87.98,62.959999999999994,206.0,0.0,0.0,
1938,8,23,86.0,64.94,0.0,0.0,0.0,
1938,8,24,78.08,57.92,0.0,0.0,0.0,
1938,8,25,78.08,57.92,3.0,0.0,0.0,
1938,8,26,73.94,51.08,0.0,0.0,0.0,
1938,8,27,86.0,55.04,0.0,0.0,0.0,
1938,8,28,84.91999999999999,57.02,0.0,0.0,0.0,
1938,8,29,78.98,57.92,0.0,0.0,0.0,
1938,8,30,77.0,57.92,109.0,0.0,0.0,
1938,8,31,78.98,62.059999999999995,0.0,0.0,0.0,
1938,9,1,69.98,53.96,0.0,0.0,0.0,
1938,9,2,75.02,48.92,0.0,0.0,0.0,
1938,9,3,84.91999999999999,57.92,0.0,0.0,0.0,
1938,9,4,84.02,57.92,0.0,0.0,0.0,
1938,9,5,64.94,57.92,33.0,0.0,0.0,
1938,9,6,71.96,55.04,188.0,0.0,0.0,
1938,9,7,69.08,60.08,41.0,0.0,0.0,
1938,9,8,69.08,59.0,203.0,0.0,0.0,
1938,9,9,71.06,60.08,305.0,0.0,0.0,
1938,9,10,78.08,64.04,0.0,0.0,0.0,
1938,9,11,75.02,57.92,0.0,0.0,0.0,
1938,9,12,80.06,60.08,0.0,0.0,0.0,
1938,9,13,68.0,59.0,8.0,0.0,0.0,
1938,9,14,73.04,57.92,0.0,0.0,0.0,
1938,9,15,64.04,51.08,0.0,0.0,0.0,
1938,9,16,68.0,48.92,0.0,0.0,0.0,
1938,9,17,59.0,46.94,43.0,0.0,0.0,
1938,9,18,51.98,39.92,0.0,0.0,0.0,
1938,9,19,62.959999999999994,42.98,0.0,0.0,0.0,
1938,9,20,64.94,39.92,0.0,0.0,0.0,
1938,9,21,71.96,39.92,0.0,0.0,0.0,
1938,9,22,84.02,48.92,0.0,0.0,0.0,
1938,9,23,89.06,51.98,0.0,0.0,0.0,
1938,9,24,75.02,50.0,0.0,0.0,0.0,
1938,9,25,75.92,48.92,0.0,0.0,0.0,
1938,9,26,82.04,51.08,3.0,0.0,0.0,
1938,9,27,75.92,44.96,0.0,0.0,0.0,
1938,9,28,71.06,51.08,0.0,0.0,0.0,
1938,9,29,69.08,48.02,0.0,0.0,0.0,
1938,9,30,69.08,50.0,0.0,0.0,0.0,
1938,10,1,71.96,46.04,0.0,0.0,0.0,
1938,10,2,78.08,53.06,0.0,0.0,0.0,
1938,10,3,82.04,60.08,0.0,0.0,0.0,
1938,10,4,78.98,57.02,0.0,0.0,0.0,
1938,10,5,60.08,44.96,0.0,0.0,0.0,
1938,10,6,60.98,44.96,0.0,0.0,0.0,
1938,10,7,73.94,51.08,0.0,0.0,0.0,
1938,10,8,69.98,44.96,0.0,0.0,0.0,
1938,10,9,86.0,53.06,0.0,0.0,0.0,
1938,10,10,82.94,55.04,0.0,0.0,0.0,
1938,10,11,78.98,60.98,5.0,0.0,0.0,
1938,10,12,73.94,51.08,0.0,0.0,0.0,
1938,10,13,75.92,37.94,0.0,0.0,0.0,
1938,10,14,64.94,51.98,0.0,0.0,0.0,
1938,10,15,60.98,46.04,0.0,0.0,0.0,
1938,10,16,86.0,53.06,3.0,0.0,0.0,
1938,10,17,75.02,48.92,0.0,0.0,0.0,
1938,10,18,64.04,39.02,0.0,0.0,0.0,
1938,10,19,44.96,33.98,0.0,0.0,0.0,
1938,10,20,60.08,32.0,0.0,0.0,0.0,
1938,10,21,62.959999999999994,37.04,3.0,0.0,0.0,
1938,10,22,37.04,30.92,168.0,13.0,0.0,
1938,10,23,35.06,30.02,36.0,36.0,25.0,
1938,10,24,55.94,26.06,0.0,0.0,0.0,
1938,10,25,71.06,33.08,0.0,0.0,0.0,
1938,10,26,60.98,44.96,0.0,0.0,0.0,
1938,10,27,62.059999999999995,33.08,0.0,0.0,0.0,
1938,10,28,64.94,42.98,0.0,0.0,0.0,
1938,10,29,62.959999999999994,35.06,0.0,0.0,0.0,
1938,10,30,62.059999999999995,37.94,0.0,0.0,0.0,
1938,10,31,69.98,46.04,0.0,0.0,0.0,
1938,11,1,71.06,55.94,84.0,0.0,0.0,
1938,11,2,71.06,57.02,66.0,0.0,0.0,
1938,11,3,60.08,37.94,97.0,0.0,0.0,
1938,11,4,39.92,37.04,61.0,0.0,0.0,
1938,11,5,42.08,33.98,0.0,0.0,0.0,
1938,11,6,33.98,26.06,0.0,0.0,0.0,
1938,11,7,30.02,21.92,0.0,0.0,0.0,
1938,11,8,37.94,19.94,0.0,0.0,0.0,
1938,11,9,46.94,26.96,0.0,0.0,0.0,
1938,11,10,51.98,35.96,0.0,0.0,0.0,
1938,11,11,42.08,37.94,0.0,0.0,0.0,
1938,11,12,48.02,33.08,13.0,0.0,0.0,
1938,11,13,33.08,15.979999999999997,0.0,0.0,0.0,
1938,11,14,26.06,12.920000000000002,0.0,0.0,0.0,
1938,11,15,30.02,8.96,0.0,0.0,0.0,
1938,11,16,46.94,26.06,0.0,0.0,0.0,
1938,11,17,48.92,30.02,0.0,0.0,0.0,
1938,11,18,39.02,24.08,0.0,0.0,0.0,
1938,11,19,50.0,35.06,0.0,0.0,0.0,
1938,11,20,35.06,19.94,0.0,0.0,0.0,
1938,11,21,39.92,12.020000000000003,0.0,0.0,0.0,
1938,11,22,19.94,5.0,0.0,0.0,0.0,
1938,11,23,21.92,8.059999999999999,0.0,0.0,0.0,
1938,11,24,19.04,6.979999999999997,0.0,0.0,0.0,
1938,11,25,28.94,12.020000000000003,8.0,10.0,0.0,
1938,11,26,15.979999999999997,3.919999999999998,0.0,3.0,0.0,
1938,11,27,28.04,-0.9400000000000048,0.0,0.0,0.0,
1938,11,28,41.0,17.96,0.0,0.0,0.0,
1938,11,29,42.98,26.96,0.0,0.0,0.0,
1938,11,30,33.98,24.08,0.0,0.0,0.0,
1938,12,1,35.96,26.06,0.0,0.0,0.0,
1938,12,2,35.06,32.0,0.0,0.0,0.0,
1938,12,3,44.96,30.02,0.0,0.0,0.0,
1938,12,4,35.96,28.04,0.0,0.0,0.0,
1938,12,5,35.06,26.06,0.0,0.0,0.0,
1938,12,6,33.98,28.04,33.0,33.0,25.0,
1938,12,7,33.98,23.0,20.0,13.0,25.0,
1938,12,8,33.98,21.92,5.0,10.0,25.0,
1938,12,9,26.06,12.920000000000002,0.0,0.0,25.0,
1938,12,10,35.96,23.0,0.0,0.0,25.0,
1938,12,11,26.96,17.96,0.0,0.0,25.0,
1938,12,12,24.08,12.020000000000003,0.0,0.0,25.0,
1938,12,13,33.08,15.979999999999997,0.0,0.0,25.0,
1938,12,14,24.98,3.919999999999998,0.0,0.0,25.0,
1938,12,15,37.04,14.0,0.0,0.0,25.0,
1938,12,16,37.04,8.96,0.0,0.0,25.0,
1938,12,17,23.0,5.0,0.0,0.0,25.0,
1938,12,18,26.96,15.979999999999997,0.0,0.0,25.0,
1938,12,19,32.0,21.92,0.0,0.0,0.0,
1938,12,20,28.04,21.02,5.0,8.0,25.0,
1938,12,21,26.96,12.920000000000002,0.0,0.0,25.0,
1938,12,22,26.06,12.920000000000002,48.0,53.0,76.0,
1938,12,23,26.96,15.979999999999997,0.0,10.0,76.0,
1938,12,24,23.0,12.920000000000002,5.0,5.0,76.0,
1938,12,25,33.98,3.0199999999999996,0.0,0.0,76.0,
1938,12,26,35.96,1.0400000000000027,41.0,38.0,102.0,
1938,12,27,1.0400000000000027,-9.040000000000006,0.0,10.0,127.0,
1938,12,28,21.02,-5.079999999999998,5.0,8.0,127.0,
1938,12,29,6.979999999999997,-16.059999999999995,0.0,0.0,127.0,
1938,12,30,1.9400000000000048,-16.059999999999995,33.0,5.0,127.0,
1938,12,31,10.04,1.9400000000000048,0.0,38.0,127.0,
1939,1,1,33.98,6.979999999999997,0.0,0.0,152.0,
1939,1,2,24.98,15.979999999999997,0.0,0.0,152.0,
1939,1,3,28.94,21.02,0.0,0.0,152.0,
1939,1,4,33.98,26.96,119.0,0.0,102.0,
1939,1,5,33.98,21.92,0.0,0.0,76.0,
1939,1,6,33.98,19.94,0.0,0.0,76.0,
1939,1,7,30.02,21.92,0.0,0.0,51.0,
1939,1,8,42.98,19.94,0.0,0.0,51.0,
1939,1,9,44.96,30.92,36.0,0.0,25.0,
1939,1,10,30.92,12.920000000000002,0.0,0.0,25.0,
1939,1,11,17.96,6.979999999999997,13.0,5.0,25.0,
1939,1,12,24.98,10.04,0.0,20.0,51.0,
1939,1,13,26.06,21.02,10.0,10.0,51.0,
1939,1,14,30.92,21.92,8.0,5.0,51.0,
1939,1,15,21.92,6.080000000000002,5.0,8.0,51.0,
1939,1,16,17.06,-4.0,3.0,0.0,51.0,
1939,1,17,21.92,12.020000000000003,53.0,79.0,152.0,
1939,1,18,17.06,6.080000000000002,3.0,23.0,152.0,
1939,1,19,21.02,10.94,0.0,0.0,152.0,
1939,1,20,33.08,17.96,0.0,0.0,127.0,
1939,1,21,33.98,-2.019999999999996,0.0,0.0,102.0,
1939,1,22,8.059999999999999,-9.940000000000005,0.0,0.0,102.0,
1939,1,23,28.94,5.0,0.0,0.0,102.0,
1939,1,24,28.04,8.059999999999999,5.0,8.0,102.0,
1939,1,25,10.94,3.0199999999999996,15.0,25.0,127.0,
1939,1,26,26.06,6.979999999999997,0.0,5.0,127.0,
1939,1,27,33.98,5.0,0.0,0.0,127.0,
1939,1,28,32.0,19.04,0.0,0.0,102.0,
1939,1,29,24.08,12.020000000000003,0.0,0.0,76.0,
1939,1,30,26.96,8.059999999999999,0.0,0.0,76.0,
1939,1,31,30.02,3.919999999999998,0.0,0.0,76.0,
1939,2,1,35.96,15.979999999999997,25.0,3.0,76.0,
1939,2,2,17.96,-2.9200000000000017,0.0,3.0,76.0,
1939,2,3,8.059999999999999,-7.959999999999994,0.0,0.0,76.0,
1939,2,4,35.96,-2.019999999999996,0.0,0.0,76.0,
1939,2,5,28.04,17.06,0.0,0.0,76.0,
1939,2,6,21.02,1.0400000000000027,0.0,0.0,76.0,
1939,2,7,21.02,-2.019999999999996,3.0,0.0,76.0,
1939,2,8,8.96,-7.059999999999995,0.0,5.0,76.0,
1939,2,9,19.04,-2.019999999999996,114.0,203.0,279.0,
1939,2,10,17.06,-14.079999999999998,28.0,33.0,305.0,
1939,2,11,6.979999999999997,-25.06,0.0,0.0,305.0,
1939,2,12,39.02,5.0,0.0,0.0,279.0,
1939,2,13,21.02,10.04,0.0,0.0,279.0,
1939,2,14,10.04,-9.040000000000006,0.0,0.0,279.0,
1939,2,15,-0.9400000000000048,-22.0,0.0,0.0,254.0,
1939,2,16,8.96,-14.980000000000004,13.0,10.0,279.0,
1939,2,17,33.98,-7.959999999999994,0.0,0.0,279.0,
1939,2,18,42.98,26.96,0.0,0.0,178.0,
1939,2,19,33.98,-0.0400000000000062,28.0,5.0,178.0,
1939,2,20,1.0400000000000027,-9.040000000000006,0.0,3.0,178.0,
1939,2,21,6.979999999999997,-18.940000000000005,0.0,0.0,178.0,
1939,2,22,8.059999999999999,-14.079999999999998,0.0,0.0,178.0,
1939,2,23,21.02,-0.0400000000000062,10.0,13.0,178.0,
1939,2,24,10.94,-7.059999999999995,0.0,0.0,178.0,
1939,2,25,24.98,-5.079999999999998,0.0,0.0,178.0,
1939,2,26,35.96,8.96,0.0,0.0,127.0,
1939,2,27,30.02,21.92,0.0,0.0,127.0,
1939,2,28,24.08,6.979999999999997,3.0,3.0,127.0,
1939,3,1,28.94,-0.9400000000000048,0.0,0.0,127.0,
1939,3,2,37.04,12.020000000000003,0.0,0.0,102.0,
1939,3,3,35.96,24.98,51.0,0.0,102.0,
1939,3,4,32.0,15.979999999999997,30.0,76.0,152.0,
1939,3,5,23.0,8.96,10.0,0.0,152.0,
1939,3,6,19.04,6.080000000000002,3.0,13.0,178.0,
1939,3,7,15.979999999999997,1.9400000000000048,0.0,0.0,178.0,
1939,3,8,28.94,15.979999999999997,8.0,0.0,178.0,
1939,3,9,26.96,8.96,3.0,13.0,178.0,
1939,3,10,33.98,19.04,0.0,0.0,152.0,
1939,3,11,37.04,30.92,0.0,0.0,102.0,
1939,3,12,37.94,23.0,0.0,0.0,51.0,
1939,3,13,35.06,26.06,0.0,0.0,51.0,
1939,3,14,32.0,12.020000000000003,43.0,5.0,51.0,
1939,3,15,17.06,3.919999999999998,8.0,46.0,102.0,
1939,3,16,12.020000000000003,1.0400000000000027,0.0,0.0,102.0,
1939,3,17,15.079999999999998,-0.9400000000000048,0.0,0.0,76.0,
1939,3,18,28.94,-0.9400000000000048,0.0,0.0,76.0,
1939,3,19,46.04,28.94,0.0,0.0,51.0,
1939,3,20,39.02,21.92,0.0,0.0,25.0,
1939,3,21,55.04,32.0,0.0,0.0,0.0,
1939,3,22,66.92,33.98,0.0,0.0,0.0,
1939,3,23,75.02,32.0,0.0,0.0,0.0,
1939,3,24,75.92,48.02,0.0,0.0,0.0,
1939,3,25,78.08,46.04,0.0,0.0,0.0,
1939,3,26,55.04,26.96,0.0,0.0,0.0,
1939,3,27,30.02,23.0,0.0,0.0,0.0,
1939,3,28,42.98,21.02,0.0,0.0,0.0,
1939,3,29,48.02,24.98,0.0,0.0,0.0,
1939,3,30,51.98,26.06,0.0,0.0,0.0,
1939,3,31,57.02,28.94,0.0,0.0,0.0,
1939,4,1,41.0,21.92,0.0,0.0,0.0,
1939,4,2,42.98,24.98,3.0,3.0,0.0,
1939,4,3,51.98,30.02,0.0,0.0,0.0,
1939,4,4,57.92,37.94,23.0,0.0,0.0,
1939,4,5,44.96,24.08,56.0,0.0,0.0,
1939,4,6,26.06,19.04,5.0,5.0,0.0,
1939,4,7,33.08,19.94,15.0,20.0,0.0,
1939,4,8,35.06,21.92,0.0,0.0,0.0,
1939,4,9,44.06,26.06,0.0,0.0,0.0,
1939,4,10,42.98,26.96,3.0,0.0,0.0,
1939,4,11,26.96,19.04,3.0,0.0,0.0,
1939,4,12,37.04,15.079999999999998,0.0,0.0,0.0,
1939,4,13,44.96,24.98,0.0,0.0,0.0,
1939,4,14,57.02,37.94,0.0,0.0,0.0,
1939,4,15,60.08,30.92,0.0,0.0,0.0,
1939,4,16,46.04,35.96,175.0,0.0,0.0,
1939,4,17,37.94,30.02,160.0,69.0,51.0,
1939,4,18,35.96,32.0,10.0,3.0,25.0,
1939,4,19,51.98,26.06,0.0,0.0,0.0,
1939,4,20,42.98,37.94,104.0,0.0,0.0,
1939,4,21,50.0,35.06,0.0,0.0,0.0,
1939,4,22,71.06,35.96,0.0,0.0,0.0,
1939,4,23,78.08,51.98,0.0,0.0,0.0,
1939,4,24,82.94,46.94,0.0,0.0,0.0,
1939,4,25,78.98,50.0,0.0,0.0,0.0,
1939,4,26,69.08,44.06,0.0,0.0,0.0,
1939,4,27,55.94,44.96,0.0,0.0,0.0,
1939,4,28,66.92,44.06,0.0,0.0,0.0,
1939,4,29,73.94,39.92,0.0,0.0,0.0,
1939,4,30,75.92,42.98,0.0,0.0,0.0,
1939,5,1,69.98,42.08,0.0,0.0,0.0,
1939,5,2,71.06,39.92,0.0,0.0,0.0,
1939,5,3,64.04,48.02,43.0,0.0,0.0,
1939,5,4,82.04,48.02,0.0,0.0,0.0,
1939,5,5,87.98,55.04,0.0,0.0,0.0,
1939,5,6,80.96,60.08,384.0,0.0,0.0,
1939,5,7,75.92,55.94,48.0,0.0,0.0,
1939,5,8,68.0,51.98,0.0,0.0,0.0,
1939,5,9,82.04,48.02,0.0,0.0,0.0,
1939,5,10,57.92,42.08,0.0,0.0,0.0,
1939,5,11,57.92,37.94,0.0,0.0,0.0,
1939,5,12,62.059999999999995,35.06,0.0,0.0,0.0,
1939,5,13,68.0,42.08,0.0,0.0,0.0,
1939,5,14,71.96,51.98,0.0,0.0,0.0,
1939,5,15,59.0,44.06,0.0,0.0,0.0,
1939,5,16,73.04,46.04,0.0,0.0,0.0,
1939,5,17,69.08,48.92,0.0,0.0,0.0,
1939,5,18,82.04,50.0,0.0,0.0,0.0,
1939,5,19,87.98,62.959999999999994,0.0,0.0,0.0,
1939,5,20,84.91999999999999,60.08,0.0,0.0,0.0,
1939,5,21,82.04,48.02,0.0,0.0,0.0,
1939,5,23,71.96,48.92,0.0,0.0,0.0,
1939,5,24,77.0,48.02,89.0,0.0,0.0,
1939,5,25,78.98,62.959999999999994,218.0,0.0,0.0,
1939,5,26,82.04,62.059999999999995,28.0,0.0,0.0,
1939,5,27,75.02,59.0,43.0,0.0,0.0,
1939,5,28,73.04,57.92,48.0,0.0,0.0,
1939,5,29,84.91999999999999,55.94,0.0,0.0,0.0,
1939,5,30,95.0,69.08,0.0,0.0,0.0,
1939,5,31,89.06,68.0,0.0,0.0,0.0,
1939,6,1,91.94,71.96,0.0,0.0,0.0,
1939,6,2,84.91999999999999,55.94,142.0,0.0,0.0,
1939,6,3,71.06,53.06,0.0,0.0,0.0,
1939,6,4,82.94,53.06,0.0,0.0,0.0,
1939,6,5,89.06,66.02,0.0,0.0,0.0,
1939,6,6,84.91999999999999,69.98,0.0,0.0,0.0,
1939,6,7,78.08,53.96,33.0,0.0,0.0,
1939,6,8,84.02,55.94,53.0,0.0,0.0,
1939,6,9,78.98,59.0,38.0,0.0,0.0,
1939,6,10,64.94,48.92,175.0,0.0,0.0,
1939,6,11,62.059999999999995,48.92,10.0,0.0,0.0,
1939,6,12,71.96,44.96,0.0,0.0,0.0,
1939,6,13,69.08,51.98,0.0,0.0,0.0,
1939,6,14,66.92,51.98,51.0,0.0,0.0,
1939,6,15,73.94,59.0,0.0,0.0,0.0,
1939,6,16,84.02,57.92,10.0,0.0,0.0,
1939,6,17,71.06,55.94,0.0,0.0,0.0,
1939,6,18,87.98,62.959999999999994,274.0,0.0,0.0,
1939,6,19,77.0,60.08,0.0,0.0,0.0,
1939,6,20,82.94,55.04,0.0,0.0,0.0,
1939,6,21,66.92,62.059999999999995,323.0,0.0,0.0,
1939,6,22,71.06,59.0,0.0,0.0,0.0,
1939,6,23,87.08000000000001,57.92,0.0,0.0,0.0,
1939,6,24,89.06,64.04,0.0,0.0,0.0,
1939,6,25,87.08000000000001,66.92,0.0,0.0,0.0,
1939,6,26,77.0,64.94,69.0,0.0,0.0,
1939,6,27,89.96000000000001,64.04,51.0,0.0,0.0,
1939,6,28,78.08,64.04,20.0,0.0,0.0,
1939,6,29,78.98,60.98,8.0,0.0,0.0,
1939,6,30,75.92,57.92,0.0,0.0,0.0,
1939,7,1,80.96,55.94,0.0,0.0,0.0,
1939,7,2,89.06,62.959999999999994,0.0,0.0,0.0,
1939,7,3,89.06,64.94,221.0,0.0,0.0,
1939,7,4,93.02,64.94,0.0,0.0,0.0,
1939,7,5,91.94,71.06,0.0,0.0,0.0,
1939,7,6,95.0,75.92,0.0,0.0,0.0,
1939,7,7,87.08000000000001,69.98,66.0,0.0,0.0,
1939,7,8,86.0,66.02,0.0,0.0,0.0,
1939,7,9,82.04,64.94,0.0,0.0,0.0,
1939,7,10,86.0,59.0,0.0,0.0,0.0,
1939,7,11,91.04,64.94,0.0,0.0,0.0,
1939,7,12,93.02,71.06,0.0,0.0,0.0,
1939,7,13,86.0,69.98,0.0,0.0,0.0,
1939,7,14,75.02,60.98,0.0,0.0,0.0,
1939,7,15,82.04,57.02,0.0,0.0,0.0,
1939,7,16,77.0,59.0,79.0,0.0,0.0,
1939,7,17,66.02,57.92,173.0,0.0,0.0,
1939,7,18,68.0,59.0,0.0,0.0,0.0,
1939,7,19,84.02,62.059999999999995,0.0,0.0,0.0,
1939,7,20,86.0,62.959999999999994,0.0,0.0,0.0,
1939,7,21,73.94,62.059999999999995,23.0,0.0,0.0,
1939,7,22,80.06,59.0,0.0,0.0,0.0,
1939,7,23,91.04,60.98,0.0,0.0,0.0,
1939,7,24,86.0,71.96,5.0,0.0,0.0,
1939,7,25,89.96000000000001,68.0,0.0,0.0,0.0,
1939,7,26,95.0,68.0,0.0,0.0,0.0,
1939,7,27,86.0,64.94,132.0,0.0,0.0,
1939,7,28,80.06,62.959999999999994,0.0,0.0,0.0,
